Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.6277985047006261	0.2070984127224622	0.05253945177428229
2	0.6267708704369092	0.20965260603680452	0.05259314363948377
3	0.629998602505611	0.21064773391686703	0.05275327883734427
4	0.6292897019431652	0.20912947111837468	0.052780746326040275
5	0.6346359401654008	0.21216079892847084	0.052987569498933046
6	0.6351440187679479	0.21177250991524113	0.05302442449819039
7	0.6378968348526025	0.2130982298009664	0.05313858622530891
8	0.6371775561789975	0.212578552992222	0.053437248266759385
9	0.637893423082794	0.21399414726976232	0.05379418019133616
10	0.6420505176580203	0.21479268685512135	0.053992458496181825
11	0.6392213495845194	0.21592088074773316	0.05430293833925501
12	0.6348997365846539	0.21669208559974631	0.05470268170121051
13	0.6359628399448186	0.21689329568406282	0.05516597644184302
14	0.6408508187991294	0.21938077425931024	0.056137819271651256
15	0.6433461770329839	0.21844646548071978	0.057245859900138155
16	0.6519317975929122	0.2236011352159144	0.05807094431275547
17	0.6602449684047242	0.22787048024438863	0.06051792729791448
18	0.6725221914025324	0.2377589191858229	0.06287758748381964
19	0.6874442460456202	0.24571886402536608	0.06550753006498934
20	0.7309082428491648	0.2747601311400577	0.0721643169214923
21	0.8314038003332775	0.3138339806511845	0.08263613640133223
22	0.840358803321128	0.3104884242552931	0.08706223750770291
23	0.8384322390962379	0.3100892754950212	0.08642813947438865
24	0.8455201172035123	0.3064990920274831	0.08612285182117518
25	0.8412384026828066	0.3123118122458541	0.08353854018970387
26	0.8354975278847122	0.30441822074434005	0.0814837948517535
27	0.8314635946871252	0.303666601229083	0.08005037066929237
28	0.831129936827464	0.30888748074548616	0.07953907581961295
29	0.8293739590422048	0.31536533914211295	0.08005482792512883
30	0.8337799042463545	0.31446695258362534	0.08109048453614125
31	0.8345094549859101	0.3105178942894233	0.0813318284662081
32	0.8332351418693495	0.3098710627321796	0.08173179236628415
33	0.8349781542813863	0.30916675580963177	0.08166998489992278
34	0.8406840121144035	0.3044628399106473	0.08240733837349466
35	0.8396325113721413	0.30685493915377754	0.08374440013263904
36	0.8382911746079053	0.31325284844856527	0.08588669316504594
37	0.8382566501610681	0.3101657436882008	0.08644471997597075
38	0.8397593303828191	0.305332297376583	0.0868165627582972
39	0.8414562031631347	0.3122938818238304	0.0866160606014407
40	0.8371256735495838	0.308996860197507	0.0852406872144811
41	0.7345359219346932	0.2721619082338451	0.07080430799513682
42	0.6911305588464193	0.2461219535336911	0.06855264051617714
43	0.6750956264602014	0.2369074567023693	0.06448630376871199
44	0.658564805764236	0.23022419701760563	0.0601363510122687
45	0.6457590327178646	0.22373058071880317	0.057685942044577936
46	0.6403960791594103	0.21947906159502814	0.05609362858542434
47	0.6349144493793641	0.21613519922184918	0.05581167327171428
48	0.6355239837456276	0.21639729853135553	0.05501387904583904
49	0.6379198689471748	0.21486209306245133	0.05484250609387345
50	0.6367015265098349	0.21681543925449043	0.05461229729808645
51	0.6340521103676007	0.21426426471636908	0.05424159754013212
52	0.6333729904348705	0.21623293184011802	0.05412187765138263
53	0.6296946246883109	0.21449890371857544	0.053945317737846075
54	0.626230087729424	0.21292656121835044	0.05335972139444937
55	0.6267663613245257	0.21104731985583533	0.053013603884983884
56	0.625409160729157	0.20877034180346749	0.052733015604884505
57	0.6222913462571519	0.20953255502501475	0.05231773696522153
58	0.6227158862927776	0.20804228053869997	0.05202737766137042
59	0.6212175046046868	0.20702666845242806	0.05193698895976026
60	0.6219533615166757	0.20629181200493615	0.05183266816517671
