Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.25039040751755137	0.07418063394507768	0.026601494143802806
2	0.23970869850854754	0.08868041521219916	0.027374058216485534
3	0.24311620403849363	0.08258448973777614	0.025897507398645304
4	0.24093936510682468	0.07451977543364971	0.02767424314299526
5	0.2636013607953796	0.08015461419154711	0.02978586487684474
6	0.2642158614209906	0.08460149289670119	0.02843055786383026
7	0.2584398448641228	0.07317042353179015	0.028827538012222806
8	0.27923650413582934	0.09091358207664851	0.03094957903207663
9	0.2778811593464019	0.08317485859176907	0.029731722558701233
10	0.2663698854337152	0.08376467157541737	0.028498526789258974
11	0.27628152577518444	0.08997444443135916	0.030289210256970702
12	0.24349206349206348	0.07982517230614058	0.02772829100678617
13	0.2410633882776712	0.07230349851798064	0.028521352120442305
14	0.24935476229068737	0.08150333590371141	0.02767099091610758
15	0.22465055030021866	0.08111705052904815	0.028449655651792166
16	0.21964045776768754	0.07842255547811228	0.027798905927975077
17	0.19840595355674484	0.06940494178295263	0.02562136115816595
18	0.1566449185916652	0.05898234916920723	0.023537437549363136
19	0.09030307118125815	0.03628998827444896	0.021544592740903205
20	0.045784977908689246	0.023358809535860708	0.017192562348027702
21	0.030571365598786482	0.013966199450070417	0.008975654457758378
22	0.03381426435444915	0.011645985947077291	0.006839674325303845
23	0.04609819577396444	0.008384146341463415	0.007043302038959427
24	0.07670758836615309	0.01020438257586929	0.00772879045443665
25	0.09183499933863684	0.012123706118831313	0.007172276360263012
26	0.11925642172399713	0.012050035171422455	0.007226236798221234
27	0.13031995744034047	0.01201657870411784	0.009598929396974735
28	0.14811969268095432	0.012197741499938628	0.007571717137781734
29	0.1473558247433502	0.01299162727469336	0.007595501951472943
30	0.14101224393225417	0.014138777050830397	0.008120950323974082
31	0.1487336499208531	0.011938495842430437	0.007401068024329647
32	0.1476295701084773	0.010054925584691708	0.007447917326007789
33	0.14327418431597022	0.011998732426826458	0.010246061336910021
34	0.14852638527550188	0.00955226516734862	0.009624945980305364
35	0.1343825665859564	0.010241308074370358	0.00990415604304984
36	0.12362771288731159	0.015561113690485105	0.007336893019810493
37	0.14735573301190297	0.03842404427313766	0.009802515181944246
38	0.1193727870510875	0.013372866072656692	0.008476693256948723
39	0.09220625246999604	0.01629488210075027	0.008980340691126317
40	0.07449883891758684	0.01514065744262536	0.009138942207343077
41	0.12075666888347003	0.03201611223001597	0.017553954684043763
42	0.1544002028911996	0.04486868473789685	0.021314339757735733
43	0.168959057408366	0.05167035035585495	0.023374354010437342
44	0.1802127283292489	0.05723180869738019	0.023264642389696926
45	0.21484681364920885	0.06399047924200119	0.0241088310809466
46	0.2198991973119283	0.06667362149505628	0.024861354941761785
47	0.2140179862097197	0.06193131430931642	0.02408484745828963
48	0.21931236666797543	0.07239063264259213	0.02545806454490114
49	0.2173989431432703	0.07764064985778335	0.025157702974604384
50	0.21911517541653985	0.0671079331336361	0.023837959094707015
51	0.21227285074989635	0.07386439566046675	0.023888775566970163
52	0.2181442306330799	0.06639239787483753	0.023432089897346697
53	0.21868546410771814	0.065892103714647	0.02524929270442002
54	0.21335970116457922	0.062093193931446036	0.025179221454572468
55	0.2154140023843069	0.05641899879297687	0.02261258247507064
56	0.2401786085726568	0.062024902101039	0.023442603867982127
57	0.23139893467900197	0.05667930627214521	0.02240052398886524
58	0.2391555939702026	0.05416636201896127	0.023338036351564444
59	0.24152133527268538	0.05544777520495651	0.021883419701561352
60	0.23132725488243744	0.06195811492311132	0.023791844637941366
