Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.43225002149428254	0.1510281901130328	0.050239304266619975
2	0.4593077444500932	0.1559581881533101	0.05069912189705302
3	0.43121593892725546	0.15276931161324225	0.046890689669227034
4	0.4007385302389489	0.13982008148775665	0.049397467096368726
5	0.4000040860522606	0.1523878586967782	0.05005104273005687
6	0.39756047136654954	0.14874833475831625	0.04731240562202346
7	0.40046272387365983	0.16149607411743333	0.05192894196784859
8	0.41597710446089714	0.16210246486444224	0.05007309941520468
9	0.4091333658219623	0.14593737148228658	0.04913620324149219
10	0.39089697274114715	0.14888971933206144	0.04984116479152879
11	0.39753222976580976	0.14862937116860084	0.04635627925751824
12	0.38097256706837035	0.1327364733359284	0.04322666420106552
13	0.38055164160667065	0.14319014945013628	0.04617996815603543
14	0.37172110980733564	0.14188450719366455	0.04906548449771502
15	0.3058668543482576	0.11274419631360141	0.049404768934607254
16	0.28655791488198307	0.10490412653530087	0.04720778875312561
17	0.21270704408600358	0.08760191974879124	0.04277141623360186
18	0.14708766424789174	0.0636037405646202	0.031924894320382
19	0.08520375542618704	0.03769104071704907	0.01884849708036438
20	0.05134832428706815	0.01920086393088553	0.01096567322042968
21	0.05774847558371907	0.019717603809842093	0.008965034211518777
22	0.07463102906121621	0.01630529558797884	0.008882838424232112
23	0.09265551489806587	0.01965529646466298	0.00897515975592178
24	0.09403073724849655	0.015580787277481285	0.008006309211248765
25	0.11219170621644753	0.0184799944525345	0.008316173764262337
26	0.12098079077293283	0.016140917225165797	0.008400737330902425
27	0.12053825514269453	0.01724433473893517	0.009578525085434105
28	0.14762450643230163	0.018573446327683617	0.009927597173486452
29	0.15217014640907908	0.018717219156011107	0.008268623045873611
30	0.1439033321127792	0.021560077519379845	0.008246511091461305
31	0.1433973879776615	0.02023415210048208	0.008354604451393534
32	0.1477823977823978	0.016703861499966187	0.007779600372192965
33	0.14409019575452217	0.018318095176558007	0.008999258999259
34	0.1555313989464002	0.013597695759930337	0.00824167934985498
35	0.1561000041737969	0.015377477298336316	0.008509523486090761
36	0.1525476833901226	0.01532567049808429	0.00845807082834231
37	0.16007063068596214	0.018228771077016558	0.008248475241140278
38	0.1396657689386092	0.01913750544504138	0.00841315696112716
39	0.1254438613581372	0.01789304894499733	0.008335388767174963
40	0.10533981670289287	0.019244573577166295	0.0089004713689637
41	0.07939502933459124	0.014792899408284023	0.010537788100768268
42	0.1307631865764327	0.033523305125400575	0.01654479337236114
43	0.2122325988929968	0.04952112385439414	0.02432377168896419
44	0.24385799688805176	0.06499176136846217	0.029460303033926886
45	0.26484511253218174	0.0670342926072721	0.03350724033498044
46	0.30818368339784674	0.0903860199155637	0.03550572525323864
47	0.32466442953020136	0.08850504432895138	0.03399734125530732
48	0.34911808150143364	0.09902016389274608	0.037454853055250384
49	0.3368512486427796	0.10470531863919502	0.034170067484795986
50	0.34766946360321577	0.11213532825391813	0.03231569425599276
51	0.3439103739002933	0.11170499274911953	0.03510898190812667
52	0.3359654282999231	0.10352699228791774	0.03692189451436257
53	0.362067437635695	0.10913288545934816	0.038336485942402215
54	0.3595968136709537	0.11192577876994286	0.03933793915360307
55	0.3419815427476928	0.11290788333814612	0.03880979675300533
56	0.36631528509822714	0.11298232433898871	0.03621378329403971
57	0.3648564015388745	0.11490348107589625	0.04116261043603676
58	0.384658479741843	0.114990472157527	0.04194096245685928
59	0.34961944512644244	0.11295443554322	0.042103361040838456
60	0.37164558120381597	0.11131232893626654	0.04213176896007201
