Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.3174711215998013	0.0994035266324706	0.032249934780298174
2	0.31766038179839395	0.10183726569552366	0.033439658598360546
3	0.3046697547089338	0.10309518477043673	0.034175165729717724
4	0.3241246606879016	0.10435111615588347	0.03274077362659202
5	0.3274051273982437	0.10801174310624673	0.03389659156556903
6	0.3270583181827263	0.11129688186015159	0.03308585484511038
7	0.31114395477526974	0.10824325551821237	0.03428696794747975
8	0.31924258271532485	0.10978446607851748	0.034300540074327604
9	0.3079758988408444	0.10898806063587176	0.03528987866620785
10	0.32517740479356977	0.11837222088588022	0.03584368012646821
11	0.3348323698884326	0.11608420103517335	0.035500696195386296
12	0.3296608448415922	0.11696611548768901	0.033631199236294776
13	0.331214622268602	0.1209160794362588	0.03455256344954518
14	0.3367052405794031	0.12486270594108836	0.03640212718385876
15	0.31919903709377395	0.12508988420434916	0.03872581812224391
16	0.3190259745766305	0.12252610559408535	0.038372318061997396
17	0.29321043947420883	0.11183238159220692	0.036670468942926894
18	0.2554230978717131	0.0987201863959172	0.03702250113055653
19	0.15243975994450978	0.06052527884329288	0.030569042236895546
20	0.061110444728245145	0.02988706966014553	0.019884808484831047
21	0.025357665275250633	0.013958407634695559	0.008634561187569952
22	0.023644304442770513	0.009432254499375946	0.007209239934236323
23	0.0436435667492383	0.010663354125760794	0.007665998501481049
24	0.07154162394608746	0.011083315961364741	0.0075597762570838445
25	0.10343110187200225	0.009924750167126623	0.007407141403622174
26	0.1299303395503412	0.008599449878547437	0.0070436259361340795
27	0.15327975359738197	0.009821600668194376	0.00707252458638575
28	0.1670664754179444	0.009309730805488635	0.007176924660846913
29	0.17670637314032972	0.00900301089860481	0.007482383737497163
30	0.19147023953698863	0.010407278292662189	0.008235419188514628
31	0.19518734061335252	0.009345308949247916	0.007260795673047103
32	0.19916933755618352	0.010883552058646401	0.008031465403581753
33	0.1941842530940827	0.00926207362377575	0.007420994157110434
34	0.1888380716934487	0.009272113608864548	0.007250856764545525
35	0.17513057900339135	0.010458845219428985	0.007518313919306016
36	0.16739083206604388	0.01197768196378567	0.007665515417557321
37	0.16643374635270178	0.020219466322340642	0.008116242533865675
38	0.13059947299077734	0.011562513115373317	0.007723304231027535
39	0.09701385352605534	0.011254105339982971	0.007691207858402429
40	0.07901164545845417	0.014469638869847905	0.00810103955282379
41	0.13446035730104827	0.029538557920084575	0.016628176142891936
42	0.17703813295564236	0.04257497515151968	0.02135877905491015
43	0.20111145919882317	0.05473849905091128	0.02472266547694969
44	0.217883474643477	0.05920779472416752	0.02544828363359768
45	0.2251418641418507	0.06690548898259253	0.023883208293367757
46	0.23494443126448528	0.07024546495610177	0.024629683239538448
47	0.24684195919390506	0.07961431820823164	0.027655768549911953
48	0.2621528326151208	0.07929273892334579	0.0278241151845744
49	0.26122197810650605	0.08433182186667616	0.026990787733628775
50	0.25926222632724805	0.08229510345882404	0.02721698147829484
51	0.2636477501695603	0.08048436835389196	0.028402834683280555
52	0.2621809405397499	0.08296101542861711	0.027352181685757797
53	0.25699401605256794	0.08664104534973098	0.027516427904989375
54	0.2594646744508213	0.0802985381570153	0.02868827280923577
55	0.28241854202543626	0.08250817912834171	0.027314793642346662
56	0.2823202699964916	0.08561523779846532	0.028285901145507154
57	0.28743302800942483	0.081922026980467	0.027813450545958844
58	0.2693183800623053	0.0757914024211266	0.027386027257074036
59	0.267967463193371	0.08096104152961764	0.027163859894990983
60	0.28238729363267123	0.08098522253661566	0.0273529961186409
