Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.315668725027243	0.11049328559346817	0.03356635710557935
2	0.319689164033075	0.1119969071906498	0.033817173063860534
3	0.3000496267863111	0.11212335494009036	0.03324904920675894
4	0.31664486479973836	0.11045489921241448	0.033076106737489105
5	0.3142948614420206	0.11225196199160632	0.03345180531728049
6	0.3111515770786299	0.11288597921176637	0.03323796249438094
7	0.3023153517580832	0.108429125898927	0.03297339361324465
8	0.30554327608195503	0.11206433264685692	0.03322766418221092
9	0.30786374516459436	0.11298121310281882	0.033423671123850404
10	0.30601743041263296	0.11535421309624835	0.03414983260245339
11	0.3118160831352455	0.11577234961083159	0.03458352750718631
12	0.3010902715183543	0.11747786803670336	0.03412224249453599
13	0.30655418230000786	0.1189102373445958	0.03393575245035714
14	0.3048059289835857	0.1160817193752486	0.03407585886738224
15	0.2900213945255264	0.11316222399300825	0.03440435024363945
16	0.27301177138591115	0.10608992717192604	0.032758353379082186
17	0.23864945587315103	0.09392285255923918	0.0318917466718957
18	0.20105839365666725	0.07933057528846549	0.030262678389665443
19	0.1287581552012358	0.05195548851343578	0.025631673864094727
20	0.06817484399084857	0.030403037738116617	0.01710191543415565
21	0.043919143174741986	0.019183291239819517	0.009777700303211137
22	0.04244578696477804	0.014099504268032975	0.008389850120612939
23	0.05851972950880582	0.014535750903079117	0.008536215950137057
24	0.07270794433919835	0.01342501179249781	0.008510330030869411
25	0.09355948325611055	0.013238826612316203	0.008346262262393262
26	0.11105760205039465	0.013156457837807603	0.008314564953825744
27	0.1277062602213712	0.014008111565882584	0.008163629406198794
28	0.13837947034500173	0.013067309625341661	0.007973048888414205
29	0.1464230293973965	0.013062281545176557	0.008506241574424117
30	0.15783942719664293	0.01393786956723718	0.008846170808774468
31	0.1664945681402603	0.013619654058414385	0.008664608937387606
32	0.16677323557412221	0.013540114500823465	0.00901342999666416
33	0.16112024007631195	0.013082838334138227	0.008840664846746605
34	0.1568622482164186	0.013649373497297824	0.008541276453845286
35	0.1509302746991728	0.014116588431875661	0.008585159652407172
36	0.14197385070910282	0.014479737596910233	0.00865774563483206
37	0.1320440191703157	0.016572936884500695	0.009146911452427969
38	0.12244671646168415	0.016590353730923168	0.0092609408355193
39	0.10188163177624951	0.017485859292549595	0.009255492799804654
40	0.08827388496397343	0.017775924898098594	0.009801408593553452
41	0.13049393688065009	0.03231351738411814	0.015832475972282142
42	0.16784384681647485	0.045392676035682616	0.020079308648781314
43	0.19546806108219347	0.05675061993964925	0.022304676988517527
44	0.21331455544048625	0.06356297137915598	0.02354021949055305
45	0.22684583152723595	0.07050552115153748	0.024758423563664183
46	0.23990499132547077	0.076163418265283	0.025260884608578445
47	0.25088509254156643	0.07982815208171995	0.02582665859027263
48	0.2539667625499495	0.08411542476512403	0.026587697209044806
49	0.2578277744739976	0.08629303562827029	0.02661246220705456
50	0.2544542142482868	0.08471271362645165	0.026896632969050305
51	0.2596429633870488	0.08494525628653131	0.027169293971870075
52	0.2635404540572155	0.08543645749532415	0.026904754678165582
53	0.2669677994138126	0.08731296610592203	0.02742624787353222
54	0.26763072244042907	0.08411917243627953	0.02794850963152796
55	0.27170726560316655	0.08856859799942475	0.02835324788181621
56	0.28278520462560486	0.09119234158802876	0.027884366856016807
57	0.28524213643422053	0.08984234079886007	0.028185772814351782
58	0.28049629358535516	0.08709401087446365	0.028556611107811748
59	0.2759817763675002	0.08622722537036566	0.028003984845482294
60	0.2772211867605334	0.09036199832861132	0.02856494134013629
