Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.3785905600478423	0.14263939842654394	0.03495010979578798
2	0.377415075683494	0.14500606052421003	0.03548498612182018
3	0.3862410651148755	0.14647502176752286	0.0363862457903867
4	0.3959582572341377	0.14918459033443304	0.03733145666725325
5	0.3902256972737512	0.14940930846181105	0.037086541509893024
6	0.40148502360899185	0.15204182802715094	0.03759213321645329
7	0.39726881918452756	0.1551516415084344	0.03829501306504844
8	0.39984778327649195	0.15827084154281568	0.037450624222504725
9	0.41034578766764174	0.1583525779857131	0.03786260269307962
10	0.40270486276996165	0.16021060741387186	0.03917427632166037
11	0.4024195417339667	0.16287676479023447	0.03990536254235204
12	0.4007372273052167	0.1643942123036493	0.039948276224094366
13	0.39546310675846347	0.16707423101667218	0.03976559404092556
14	0.40207351571349564	0.1614118658123888	0.040240969698352835
15	0.392816895476047	0.1594953086907435	0.039522692317792124
16	0.38302836336266943	0.15706890800597947	0.04062997948903989
17	0.3702869656346259	0.1544592440274465	0.04075816311389379
18	0.35405580118433866	0.1439199636501023	0.0406583412313204
19	0.31594159128767224	0.13113065622098138	0.039929021032678105
20	0.2570838567839196	0.11660314733427292	0.03281569982085092
21	0.2307029686583109	0.0980449603517446	0.023683909364400114
22	0.20303069833613746	0.08348154669227095	0.02020525250181437
23	0.19980894183369113	0.07476987771901508	0.019614331505804883
24	0.22850489978699193	0.07772316346717063	0.019701317042310224
25	0.24283087272917647	0.07918876228571745	0.0205047754780796
26	0.25161360789413506	0.07361113659750522	0.020773369813041495
27	0.2614989344821371	0.0739700110924048	0.018766314361179995
28	0.25670691221529834	0.07732473138242324	0.01914749425143705
29	0.27738351595998095	0.07760901032225836	0.019930634104923153
30	0.27347283758124025	0.07058609520232842	0.018748203265789316
31	0.266515825297365	0.0718336291128654	0.018536882916095045
32	0.25691567366830415	0.06674644095236419	0.017581674847626974
33	0.26087430462950517	0.06871300946785323	0.018550429040173337
34	0.25979289929976046	0.07350156019144433	0.018737574735325786
35	0.2506908399990292	0.06834482083688677	0.01793291416500677
36	0.25625272863803855	0.07269245393895399	0.01912943956573939
37	0.245469231409776	0.07902365582419647	0.01913094695046795
38	0.2456246559375691	0.07946843976738624	0.019716249115527145
39	0.26128874246361705	0.08783782936049393	0.020607669012145696
40	0.2974928034302364	0.10650615045320655	0.024597426896938543
41	0.2896842088395887	0.09886956097619412	0.02603503177697577
42	0.31553486302503453	0.1061065324014006	0.02939381443993721
43	0.3267014992124061	0.11173534060499836	0.030265435852264648
44	0.35042509109094805	0.11938788116767482	0.031411410989505034
45	0.35648695183957024	0.1206830080028373	0.03125976338157593
46	0.36623799715008515	0.12446211671612264	0.031995161173216415
47	0.374726987406568	0.1284361952121034	0.032471808048671565
48	0.37236857598463613	0.12886218529100102	0.03233243632797566
49	0.3687187895476862	0.13080341949633112	0.03350960661618741
50	0.37338103022323477	0.1313366979042772	0.03336441603376563
51	0.36443581223805227	0.12865879440507935	0.03325742060938344
52	0.37204159197647735	0.13065192730816375	0.03274542125168359
53	0.3615829566646648	0.1328870364433045	0.03315648890319096
54	0.36805463515205067	0.12882311832778603	0.033350681373920964
55	0.3750803354531104	0.13255797871880645	0.03327886109829891
56	0.37046019847943235	0.13102271157005477	0.032701592761030636
57	0.3819733352680506	0.13184436620502746	0.03341893903200336
58	0.3705221307529456	0.12718665690985714	0.0331042391326458
59	0.374988213668335	0.13102903369347518	0.034094527743757944
60	0.36688475924278063	0.12988164372755956	0.03515048488884221
