Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.43424958833018684	0.14660330311086295	0.04151863454385744
2	0.4381608917431058	0.14973638005983408	0.04202741494988224
3	0.4350063656107242	0.15038428879357268	0.04190902208794533
4	0.44278096651702736	0.15052861684086427	0.041859712442811906
5	0.4394549297522601	0.15402544876761257	0.042146590931704385
6	0.4381346658011925	0.15287870292683878	0.04217390918171867
7	0.4426958572230722	0.1544712484627261	0.04282147628248285
8	0.4394917144425875	0.15572179615217924	0.0428986090330586
9	0.4387038446601942	0.15554888128733504	0.04342442334176998
10	0.4353196151237723	0.15786359982080062	0.0433331143314812
11	0.4375394144954684	0.15696271953055435	0.04411933296385865
12	0.4301811595847537	0.15774109177659698	0.04326430970209908
13	0.42392892150039635	0.15797640126526574	0.04365547948885652
14	0.41308008456155204	0.15189864271389011	0.0439345440990314
15	0.4025177317312845	0.1490218169782625	0.04400093670265342
16	0.3759560782211108	0.13831791961896256	0.04300918344708722
17	0.3334370442339176	0.12055250114149604	0.04025707795286847
18	0.27834264150056576	0.10093580272484581	0.036042365573801444
19	0.2236790679496008	0.08218372486082964	0.029276852038286443
20	0.19652261296590956	0.07133363510855432	0.0229563242705305
21	0.15403125983203372	0.05666161807396188	0.0168441923176041
22	0.1540873692206652	0.05288190062568452	0.016033717272327434
23	0.17324368077037597	0.051485627176636906	0.016240639581797847
24	0.19603337728182457	0.054649536104941984	0.017177014426099556
25	0.2105053502012335	0.05352169457216636	0.016380614086644436
26	0.23029390652205858	0.05233995944084762	0.016770827168074303
27	0.2514191186991621	0.05159890564080979	0.016311978821898387
28	0.2694107327243735	0.051753041104833475	0.016122329988590825
29	0.25361164775153433	0.049410249824848304	0.015697648121873423
30	0.2760782442046618	0.051324934980142733	0.016086343025334886
31	0.2660200106053577	0.048753409389840366	0.015465379669165528
32	0.25776887847336954	0.045925268246849005	0.015402250162111192
33	0.25396774182781473	0.045939295538861454	0.015384954505774423
34	0.25961657606277844	0.04610556315296896	0.015440388690557763
35	0.2612391490162559	0.04624574608639949	0.015304115214189626
36	0.24705017836365406	0.04530652911721573	0.015467739704990843
37	0.24666227218126188	0.048127327239740975	0.015802685002608508
38	0.24161969384683077	0.05085469515686558	0.015744853094914073
39	0.23715245019732636	0.05253240716787973	0.01607461701063665
40	0.22674332462251306	0.05690906387112045	0.01716487571640562
41	0.2511884669240149	0.0696479583533693	0.021427129705014113
42	0.2639152636497853	0.0746047123872152	0.025105547544997834
43	0.2996426298222464	0.08281875276541757	0.028634375623698142
44	0.3314425256972427	0.09383851294892721	0.030752752717626407
45	0.3634871833899254	0.10389846752567838	0.03329730341721337
46	0.385493301727327	0.11282051136592486	0.03423143108792513
47	0.3865110728166694	0.11577974090596573	0.035451624576391186
48	0.39305746659632235	0.12240264858899574	0.03588408223281704
49	0.398782313966136	0.12530086598770823	0.03646627013918458
50	0.4001811236123438	0.12623430147605605	0.03632100183064144
51	0.3980506132565758	0.1275650894999043	0.03649493927322638
52	0.40227095650124683	0.1263514693236421	0.036174702436558265
53	0.3942405527168873	0.12571202748969262	0.03639166734468262
54	0.4029744045918111	0.12619009840615014	0.036216830960055305
55	0.4042568727562744	0.12788903718791314	0.03665882157508276
56	0.40659032204884804	0.12826173334068677	0.0364274843371082
57	0.404684950758412	0.12569855412580042	0.03624852882089736
58	0.4037883856910853	0.12648055204670164	0.03640518817235826
59	0.4052376534506036	0.12772070272162783	0.0365466860557885
60	0.40230602018060774	0.1270049918324916	0.03711246381229323
