Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.483097055199634	0.1941554598932673	0.041040248290756864
2	0.4868454449644542	0.1968279213248254	0.04153072670928892
3	0.4826360043228131	0.19607704750703206	0.04121311134957348
4	0.48849493849131853	0.19844216415019952	0.04111080421063963
5	0.4879188203716931	0.20179573917772245	0.041870111316304116
6	0.4889625653177331	0.20172221854333597	0.04227902426887296
7	0.492539138899056	0.20252037904941683	0.04281898171513085
8	0.4896381821771682	0.20401877674788974	0.043019824269438935
9	0.4889736097440405	0.20189797680598595	0.04408229268867219
10	0.48572760440362334	0.20270264313491088	0.043641617971776396
11	0.4819459520342074	0.20221304341577784	0.04395613133334808
12	0.4738804431516522	0.199275879400103	0.04293970954090888
13	0.4648742664318527	0.19673673704310152	0.0436541483974997
14	0.44725047756587144	0.18774499900996988	0.043959054429417964
15	0.4310174655691227	0.18172698483715144	0.04394649594016793
16	0.4038972352628786	0.16590254621080536	0.04319919573814801
17	0.3544211458983807	0.14282545215836295	0.04076516477943543
18	0.2917779130364929	0.11799369610693251	0.03529967491621621
19	0.24136000858423093	0.1000480241041531	0.02697585997324076
20	0.23087274561630935	0.09146533921946898	0.020924010314781468
21	0.17822323836528634	0.07327947108100089	0.01609264960971809
22	0.19681045085783402	0.076143161970641	0.0166833366149338
23	0.22011247977848888	0.07600098473510476	0.016872957852404866
24	0.24174325250206416	0.08004467974195568	0.017775088203123502
25	0.25361899733391047	0.07959368061481399	0.017403978939798212
26	0.2737170829982496	0.07734790382375549	0.0170000058222321
27	0.3032919444859865	0.07541933598822613	0.01675796853015362
28	0.30590974624032097	0.07525313771126531	0.016795826478950455
29	0.2954751066890858	0.07202493602042134	0.016419510184842882
30	0.31115407625546704	0.07277278277878038	0.01644111353290422
31	0.2966380049136423	0.06906580027266992	0.015695905883765807
32	0.29444693982234116	0.06598064404478228	0.01576941965772125
33	0.29110414312643373	0.06667539468780255	0.01591535856808716
34	0.30002358964328757	0.06648778323917522	0.015739267604108133
35	0.3098261708938995	0.067850443346385	0.015943360483209126
36	0.29197854159156933	0.06673989581121843	0.016078033428425998
37	0.2959493104645756	0.07024395706691584	0.016179062795084572
38	0.29771928793972524	0.07383932323626557	0.01633244111794064
39	0.28988198116074143	0.0751034000736797	0.01693279318913764
40	0.2662483231579549	0.07528745796367063	0.017122798222189633
41	0.2911677191878432	0.09582560448884443	0.020100467358617587
42	0.288553545966594	0.09556529519861084	0.02330141310038469
43	0.3283891091129554	0.10234313741649732	0.026932528612992935
44	0.3688925607420481	0.11696833345414205	0.02923631078331345
45	0.40109964616149546	0.1277815464062059	0.032086828116879726
46	0.42459684424866784	0.141132745898796	0.033261044468624594
47	0.42360625258228896	0.1470706027510241	0.0343023262265111
48	0.43504811405141425	0.1558910140717793	0.0346102995085466
49	0.43971149286289085	0.15881439103186648	0.0351730687082047
50	0.4462749087665	0.16222295897689126	0.03510274542706273
51	0.4420979156333103	0.1651551647820298	0.035195581342048934
52	0.44572040941267493	0.16442868223657958	0.03550324261851861
53	0.4392686804158416	0.16387334301612533	0.035527381865529804
54	0.44774385799682664	0.16531252954946749	0.03484067177256825
55	0.44654181273036736	0.16783938182031044	0.035440556181250735
56	0.4501277797355792	0.16751236819214502	0.03540176479389153
57	0.4469850775748385	0.16408898387840776	0.035388789837127656
58	0.44667969505677285	0.16570325153059715	0.03574711029908216
59	0.4512967365028589	0.16829576035840121	0.035759929762978475
60	0.44933923140513515	0.16796837211912158	0.036010947800798054
