Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.5478725416751795	0.19446704111632368	0.052146580058670886
2	0.5536613675798	0.20576239206705307	0.052059070015912166
3	0.5526293275842524	0.19797368713368454	0.0517411077460783
4	0.5540311363049487	0.20019951872847253	0.05178137246469092
5	0.5568603846075157	0.2054998683953163	0.05187566266743942
6	0.547848161048468	0.19123314797432586	0.05192531494110635
7	0.5526807270813766	0.20804110627597958	0.052162804145399255
8	0.5486696865844297	0.19592375011474003	0.052082393185426616
9	0.5535102216677492	0.2102804540030272	0.05215042242674293
10	0.558314622433742	0.199817828739625	0.05181555592884011
11	0.5549250508854006	0.20400241169239122	0.05216475709081385
12	0.5553334367826548	0.2092845353031342	0.0525211991217232
13	0.5542595541186335	0.18802829933939236	0.05160824750071776
14	0.55454083490767	0.21089059178373076	0.0527156300600589
15	0.5537839327396905	0.19090003499986538	0.05254070036349809
16	0.5592331385017122	0.21102029259084473	0.052728489590750445
17	0.557548765030134	0.20014842962042903	0.05191990225833242
18	0.5553772130841803	0.20188432267300907	0.05220496290202207
19	0.5608959297234163	0.21536115981656492	0.05335986642706126
20	0.5709497886819355	0.20068675934729732	0.054004733376732464
21	0.6429626752390734	0.2368000085830924	0.05855183906132886
22	0.6452066641119044	0.2673827295936053	0.05904684678043566
23	0.6401921420332598	0.2598423453057279	0.059849697206068316
24	0.6395256928988957	0.2310072399960865	0.058299576639931606
25	0.6321296410361428	0.23028716247429068	0.05857357100117056
26	0.6206384629383087	0.2253957720035621	0.05791968552706197
27	0.6159585519097788	0.2267192140232084	0.05806756082628512
28	0.6339897266797001	0.22911168134663215	0.05765727790135871
29	0.6108592062784381	0.26667641683828286	0.05831245277407512
30	0.623973299841698	0.24702758254416035	0.058959686872901394
31	0.6243216304842224	0.22786891083467856	0.057727145043769384
32	0.6164935798862708	0.22129087807366715	0.057766570457417434
33	0.6136628224836467	0.22282009150448231	0.05751512604662302
34	0.6166594702099403	0.22387438395682385	0.05737234411454774
35	0.6296330745280416	0.24131953585948304	0.05890239426827877
36	0.6114170414223943	0.2640334039568936	0.05848305375289446
37	0.620973552452238	0.24014631763119104	0.059694299941924406
38	0.6195505681961986	0.2264355270925082	0.05859689148410691
39	0.6216477848067228	0.22922242334350743	0.05845433315742162
40	0.6342715524871658	0.22983788129654986	0.05726580759376738
41	0.5768023534363484	0.22790273062633454	0.05341776795715362
42	0.5603624780979002	0.19579539651246883	0.05226785377394003
43	0.569022203478804	0.2181542926096194	0.05343161306596603
44	0.5575932311544255	0.19947364147437704	0.052269970217304694
45	0.5563247216889768	0.21063379653951414	0.05294925240124995
46	0.5604007836984705	0.21195260355166476	0.05304252236243799
47	0.5580478671310748	0.19647145554396295	0.05263649324607077
48	0.5636077113972067	0.21482721729587073	0.05251111213659024
49	0.5509552985338361	0.19449663373137105	0.052549891653718685
50	0.5570227945235613	0.21542665747693499	0.0529175808982752
51	0.5531311328696585	0.19720435792927202	0.052058008107903286
52	0.5536479954173043	0.20769914930375397	0.05225487879256041
53	0.559613769494913	0.20926947189954073	0.052147530128887905
54	0.5445111709594612	0.19644562025258447	0.05171492720089439
55	0.5531345011922181	0.2082357492098551	0.05225758376646847
56	0.5461182991970193	0.1887347438839778	0.05174551746812591
57	0.5472417529292527	0.20973029499970308	0.05233797750813193
58	0.5481608573748722	0.1960429159015212	0.051661915115459686
59	0.5472129794724332	0.20503258061306098	0.05168728079876562
60	0.548941374278113	0.20769076559026875	0.05179692618674863
