Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.3273248973898971	0.14625505804487673	0.04096792959412168
2	0.3606201044018853	0.14778869273926715	0.040801895557513075
3	0.33849823788784006	0.14268854291109484	0.04035740112618269
4	0.3454567090552097	0.14093985820978927	0.040247413305758026
5	0.318354643692204	0.1375496913838712	0.038665936550833
6	0.3329176395669709	0.1225591116102065	0.03889849060951722
7	0.3196271387597666	0.1351315715119893	0.039216309423721236
8	0.3042795501842412	0.1310599043674097	0.03763592927577785
9	0.32469628184636123	0.13975321756492914	0.03839773600791507
10	0.30902456960760283	0.1358605860633952	0.03917167006595796
11	0.31079204240918606	0.14133176434473407	0.039618127423005474
12	0.33116039083311505	0.13113935607195332	0.037432624611549066
13	0.32015289310662975	0.13167557226092585	0.038543100018614565
14	0.27241455884978294	0.12226097844557732	0.03828982337121632
15	0.29482691559704394	0.12501177312713094	0.03870617567239591
16	0.271456987021403	0.1223249848106393	0.03988225379398825
17	0.2692489674411269	0.11162822631664125	0.03813496761485196
18	0.22139541103872534	0.09656878440769699	0.033161777145831385
19	0.1846666249966515	0.08241985115565736	0.02717052483826291
20	0.19644721136517893	0.0810281470277398	0.023848592424921822
21	0.15911070472827307	0.06618382293327568	0.018558761840580917
22	0.17399090641660173	0.06568704270929794	0.02066023848422152
23	0.1893661049875417	0.06995153171023823	0.021032444090284146
24	0.20851528384279475	0.07135079897079666	0.021720920170657403
25	0.20418779735452502	0.07561031229006551	0.021021871956078988
26	0.21001596925242244	0.0688179755272644	0.020073221276346104
27	0.23386449696645503	0.0638373472571019	0.019582081385490713
28	0.22377273859955146	0.06275689453259546	0.01899963310180792
29	0.22444436715244687	0.062150544951402355	0.01944673591060782
30	0.23642566930522488	0.06867745387193316	0.019513714785859455
31	0.22947498851406853	0.06267368892873151	0.017902912121173092
32	0.22346407851079142	0.0597006241404845	0.01799832684134741
33	0.2387433942395819	0.06591579226988976	0.018923096491616158
34	0.24188572613677606	0.06453391883394667	0.019106855806060738
35	0.2350058314102087	0.06292239214325092	0.01907217894079644
36	0.2191736780486621	0.06375649621335037	0.019012905936078024
37	0.22898336066392774	0.06323097824773122	0.019206323801158994
38	0.22876687988628286	0.06715585146286572	0.019907149299792433
39	0.2040110820834712	0.06529054550611776	0.019241661887390397
40	0.2076440611524892	0.06317162063074094	0.020132866288199058
41	0.22895938267622756	0.0775659993083042	0.02364955919172146
42	0.22462364079776537	0.08399233515227562	0.02565890184483769
43	0.24066568377300596	0.08845877522278842	0.0297566463689572
44	0.27976084481353775	0.10084583746448005	0.03144115285966635
45	0.30260587200649436	0.09964939293035163	0.03294648195646167
46	0.3180287631040226	0.1085410487643496	0.032980153289429326
47	0.2912107394884959	0.1057780899645141	0.034087585007749034
48	0.29726474732472674	0.11175460974282982	0.03600429356014113
49	0.30740744561237016	0.1193415028079482	0.03596377824027642
50	0.31364485196919784	0.1169452495334895	0.03550407651614812
51	0.32867304926924484	0.12410821757166547	0.03533683413516166
52	0.3188577773906985	0.12364514547408173	0.036830145005892316
53	0.31807869355545815	0.1256148236092266	0.036782503364154256
54	0.3363877938385166	0.1324776381080189	0.03677623055772195
55	0.33310948460240514	0.1335687868232056	0.03709301026214636
56	0.3323678239098441	0.12702963917525772	0.036899106851732276
57	0.33417766678558686	0.13194444444444445	0.03653954401837403
58	0.3006175797263483	0.13162257736177715	0.03614003079204672
59	0.33289938089452065	0.1288567241663874	0.03514692592307412
60	0.3328745176794458	0.13233751653691883	0.03651527515258499
