Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.49245067763595757	0.19671622954861548	0.04140359339643867
2	0.49524480368616247	0.1993775751151089	0.04184784383868492
3	0.49199242991065534	0.1985104187268073	0.04152295079902782
4	0.4958075843169145	0.20079172302441028	0.04142863955874167
5	0.4965656039431927	0.20431039940521775	0.04218168961928574
6	0.49519374428065555	0.20425111545902497	0.042599130128621696
7	0.4997922306472931	0.2048244904270609	0.04314070041380194
8	0.49706167559580644	0.2056089859851908	0.0433356337751392
9	0.49447442591600627	0.20399919651707937	0.0444289625671872
10	0.49138518861796526	0.20520242402852942	0.043950242089707804
11	0.48897503198180825	0.20441999308622788	0.04429373286865319
12	0.4810377424175071	0.20155554840457904	0.04325918194035035
13	0.47364750015542056	0.19918794304943338	0.043999151877442404
14	0.4533020849287856	0.18994496705000424	0.04427767578268206
15	0.4372666150180489	0.1840144574268132	0.04428891568251244
16	0.410095459167862	0.168099670815263	0.043571692015715584
17	0.36079412755265444	0.14454400293416225	0.04112034657377324
18	0.2956619469511071	0.11898228538213573	0.035596255405955325
19	0.24413570606950472	0.10121402634003578	0.027203401549982287
20	0.23567077036659556	0.09303643645344013	0.021060035836066183
21	0.18355103737180373	0.07531780785914303	0.016411575988617758
22	0.1990682406469292	0.07713536616229835	0.01677546681353468
23	0.22173459978880505	0.07682584427648337	0.017066903546462904
24	0.24698515583049954	0.08072717003626009	0.017904221880940003
25	0.25850801208053037	0.07944791837737354	0.01711889566734594
26	0.2806741363393031	0.07892318195650148	0.017388711442446296
27	0.3057463116994542	0.07585600306167799	0.016828746316278367
28	0.30961468630504096	0.0760575726928298	0.016984734932840063
29	0.2998947197574714	0.0728659840534761	0.01645966123581258
30	0.31835776625329687	0.0734979195624134	0.016572923794933237
31	0.3055694974634703	0.0690604572600182	0.01578167231486195
32	0.30024392102781305	0.06699264336573404	0.01579287673727936
33	0.29842554087335693	0.06701748280953725	0.015913832936731057
34	0.3066743804867599	0.06704812567605015	0.015810703492921564
35	0.3166193303898229	0.0686498265534172	0.015999352781897354
36	0.29790855095347196	0.0661868148927216	0.01614139973255746
37	0.30083492494209785	0.06968540915076886	0.0163634108239618
38	0.3021259592954709	0.07518640316234916	0.01631717017013343
39	0.29650129738086023	0.0755781403337873	0.016979650980434264
40	0.27274718040641743	0.07844625493766835	0.017479528600502062
41	0.2985030754262397	0.09709955829939744	0.020250383301495867
42	0.29558472946900355	0.09707250733910243	0.023454947032481206
43	0.33499963674720457	0.1039031102494739	0.027137193134096637
44	0.3742027649942664	0.1182472637669758	0.029465908729983763
45	0.40802183774399936	0.12979197083235866	0.03231479982674424
46	0.43109839268439465	0.14344292525708968	0.03354517948392782
47	0.43053929712347194	0.1494237809747184	0.03461527640502216
48	0.44174007747402466	0.15779159155346864	0.03494323336660343
49	0.4484298275685906	0.16155212326663407	0.035493503981148526
50	0.4536742545165273	0.1648572538969898	0.03547168396277766
51	0.45068514858815895	0.16809329762690634	0.03553776621967128
52	0.45342312094562187	0.16764414362108368	0.035871552381365204
53	0.44958939066545256	0.1662351666865469	0.03589139319846128
54	0.45574117940406433	0.1680111527046158	0.03521161873147846
55	0.4549243729686875	0.16980619013545378	0.035816679915889466
56	0.4566050498575887	0.1704392749620195	0.035774214573906185
57	0.4524136223923971	0.1661605260119358	0.03575077752832098
58	0.4561834953872942	0.16879236112567844	0.036084770697196726
59	0.45860345170935124	0.17066908978496387	0.036100924020718336
60	0.4583195609460973	0.17062570665964277	0.036331206849102377
