Window	CG_Weighted_mC	CHG_Weighted_mC	CHH_Weighted_mC
1	0.4608975284286837	0.15026007630665242	0.04178474135693267
2	0.46568660976454923	0.15564856408463557	0.04207819024219974
3	0.4604109325993727	0.1525298129123453	0.04155074771557462
4	0.46555293157234906	0.15470203766121318	0.04158123866987213
5	0.4623268784757859	0.15881884843597288	0.04224795034370011
6	0.46464040734458567	0.1571253646641729	0.04249208498187756
7	0.46898553362432926	0.15926603191964334	0.04295391308660386
8	0.4665293008163274	0.15886463864023948	0.043259860392799214
9	0.46205044589792577	0.15804299947561615	0.043968103675743095
10	0.4581277832523336	0.16142217656123872	0.04367372584786363
11	0.4625754268840673	0.1597439116765069	0.04422206108071764
12	0.45117549388775596	0.15996150439986281	0.04282794418904289
13	0.4488449366151441	0.1595687326114027	0.043700654005385926
14	0.42736524760500755	0.15295495670632267	0.04397209201857652
15	0.4182136896381318	0.1500785192486895	0.04383007325393213
16	0.3897063172770762	0.13753059265892867	0.04324415499450658
17	0.3416147123804753	0.117226569679148	0.040257638532566614
18	0.2764823951911544	0.0956464900428717	0.03490051804807338
19	0.22739123059592106	0.07861134903959052	0.026824925837589636
20	0.21864772177132968	0.0710126453930501	0.02141051455858016
21	0.16502488551198746	0.056698575195550535	0.016765537973749564
22	0.18025432320482	0.05728313828546783	0.01695606539824318
23	0.20137595805957678	0.0575112635330509	0.0172099255681701
24	0.22574972247290617	0.06270741628448295	0.018609003095190632
25	0.23735615885047395	0.06265868510682217	0.017837360998165182
26	0.25872950429735814	0.059926606992914556	0.017636493024897077
27	0.2926059521177843	0.05830626562179263	0.017012811236093918
28	0.31410624634312473	0.05958018004136566	0.016978411632796803
29	0.2802787109618017	0.05518650612264537	0.01673610827280734
30	0.314385812543931	0.059398214018132806	0.01695730753055325
31	0.289907866190172	0.05425288875604375	0.015849893020678484
32	0.28095222558933547	0.049607459463329076	0.015737983006164843
33	0.2766287358238506	0.05078389061250033	0.015933703694988238
34	0.2798237029733568	0.049175218115312905	0.015863952885329168
35	0.29546318500754953	0.051643108223410804	0.01602660989272444
36	0.26539441386800944	0.04968549277231805	0.01601117746895946
37	0.28178120900357445	0.053565583444289834	0.01627045325330825
38	0.2814603183495247	0.0552248146701171	0.016578427148918527
39	0.2728393773276061	0.05677853123135313	0.017119684237862774
40	0.25078912845016343	0.057080432021974485	0.017380779376099803
41	0.27695889818894814	0.07232900889887041	0.020581644428161416
42	0.2770898188668379	0.07401970649398822	0.023766616507893096
43	0.3139997229887384	0.08086870776739981	0.02755467271449554
44	0.3482916879143294	0.09251291961766568	0.029524835946467366
45	0.3855967534897334	0.10304265215568896	0.032510637083815956
46	0.4123287765262166	0.11430608837620257	0.03359115499720459
47	0.4022424618091658	0.11155813205602286	0.03459056787455721
48	0.4123967820310313	0.12244454822081365	0.03507052502655624
49	0.4181010029565589	0.12388036886915076	0.03568204000922202
50	0.42516570497007655	0.12690235042846082	0.0357967470824773
51	0.4215624527499399	0.12913561847988078	0.03536987595928467
52	0.42049896641109497	0.1266293620447193	0.03567105312635837
53	0.41498495347284253	0.1261606346820432	0.035934957530610954
54	0.42673753751739635	0.12789285223875868	0.03510222651827835
55	0.4218576418204925	0.1302730235603924	0.03569338305545898
56	0.4247951096501103	0.12897239842863453	0.035598595884965854
57	0.42003056799921	0.127187546873155	0.03552750210978409
58	0.4225256117842186	0.1281726361298498	0.03541117292524846
59	0.4266916887522166	0.12935480272529132	0.03553653523527654
60	0.4168339399408765	0.12937645564260003	0.03620318271193153
